productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text
B09G9BL5CP,India,27-06-2024,TRUE,4,A Sleek and powerful device,"Here's a review for the iPhone 13 128GB in Midnight color:Title: A Sleek and Powerful Device!Rating: 5/5I'm absolutely loving my new iPhone 13 in Midnight color! The sleek design and stunning display make it a head-turner. With 128GB of storage, I have plenty of space for my favorite apps, photos, and music.The camera is incredible, capturing crisp and vibrant images even in low light. The battery life is impressive, lasting me a full day with heavy use. The A15 Bionic chip delivers lightning-fast performance, making everything from gaming to multitasking a breeze.The Midnight color is sleek and sophisticated, and the OLED display is simply gorgeous. I couldn't be happier with my purchase!Pros:- Stunning display- Excellent camera performance- Fast performance- Long battery life- Sleek designCons: None!Overall, I highly recommend the iPhone 13 128GB in Midnight color to anyone looking for a top-notch smartphone!"
B09G9BL5CP,India,06-09-2024,TRUE,5,Good Quality Product,I am happy to share that my personal review. iPhone is very smooth to handle. Display was too good. Camera quality is amazing.Worth it 👍
B09G9BL5CP,India,18-09-2024,TRUE,5,Amazing,Superb deviceAnd helpful deal amazon
B09G9BL5CP,India,16-09-2024,TRUE,5,Amazing product,💕❤️❤️
B09G9BL5CP,India,16-09-2024,TRUE,5,👍,Best
B09G9BL5CP,India,13-08-2024,TRUE,4,Amazing,All is well
B09G9BL5CP,India,07-09-2024,TRUE,5,Nice,Mastt
B09G9BL5CP,India,02-09-2024,TRUE,5,Best,Best
B09G9BL5CP,India,11-08-2024,TRUE,5,Awesome Product,After use of 1 week I’m write the review this is nice iPhone fast battery charging & good battery backup of 1 day’s.Thanks Amazon
B09G9BL5CP,India,11-01-2023,TRUE,5,Good product,I like the colour and battery capacity
B09G9BL5CP,India,03-10-2022,TRUE,5,Good!,Great buy
B09G9BL5CP,India,11-09-2022,TRUE,5,Not good,Not good kindly ignore
B09G9BL5CP,India,10-06-2022,TRUE,5,Nice,Feels good in hand
B09G9BL5CP,India,12-02-2022,TRUE,5,First Apple Product,First iPhone and really good experience.Camera Awesome!Battery Awesome!Overall Awesome!
B09G9BL5CP,India,17-06-2022,TRUE,5,face unlock is superb,awesome deal
B09G9BL5CP,India,10-06-2022,TRUE,5,It's an iPhone. What more do you need?,Great buy.
B09G9BL5CP,India,27-11-2021,TRUE,5,Smooth value for money,Good productCamera is superbSmoothness is of next levelFeeling proud and feel honor
B09G9BL5CP,India,19-11-2021,TRUE,5,"It’s an amazing phone….First time IPhone user, great user interface…Sexy looking phone.","It’s an amazing phone….First time IPhone user, great user interface…Sexy looking phone."
B09G9BL5CP,India,04-04-2022,TRUE,5,Good Product,Like this product
B09G9BL5CP,India,19-11-2022,TRUE,5,Perfect phone.. It has its own cost 😅,"Definitely top notch, no doubt about it. iPhone 13 is my first apple product. Really impressed!!!"
B09G9BL5CP,India,27-11-2022,TRUE,5,Apple means Apple .. no comparison,Best in the budget … No compromise on quality
B09G9BL5CP,India,09-11-2023,TRUE,2,Good,Good
B09G9BL5CP,India,05-09-2022,TRUE,5,The display size feels small after shifting from Samsung,"Good enough Received genuine product from Amazon , so that is a plus."
B09G9BL5CP,India,27-06-2023,TRUE,2,Adaptor didnot work,"Adaptor supplied with it was not working, when taken to authorized service center they said the adaptor was fake.Do not bur adaptor with it."
B09G9BL5CP,India,24-03-2022,TRUE,4,Nothing seems new,Good offers
B09G9BL5CP,India,16-07-2022,TRUE,5,Awesome,Very nice and camera quality is great. More importantly the cinematic video
B09G9BL5CP,India,28-08-2022,TRUE,5,Excellent 👌,Everything is good
B09G9BL5CP,India,28-07-2022,TRUE,5,Package and delivery was amazing,Package and phone was delivered in good condition
B09G9BL5CP,India,11-06-2022,TRUE,5,Wonderful phone,Great performance. Apple never disappoints but still very heavy on wallets
B09G9BL5CP,India,17-09-2024,TRUE,5,Decent Phone. Working like a charm,Decent Phone. Working like a charm
B09G9BL5CP,India,30-07-2022,TRUE,4,Review after 1 week of usage,"Got it for 65K on Amazon prime day. So as a lifelong android user I have switched to IOS. So will be dividing this into the pros and negs:Product red 128GBPros:1) Received genuine product from Amazon( was quite sceptic about it though)2) Built quality excellent3) Camera quality excellent. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images. And also no shift in dynamic range while shifting B/W wide and ultra wide cams.4) Display:- Its a really great display, not 120 hz, but the experience is no less than a 120 hz, coz of apple's great software optimization, buttery smooth, no jitters on the screen, won't feel like a 60 hz panel. Now the notch, yes it will be bothering a little bit but its got its own functions, face unlock and stuff (works great in all environmental conditions)after a little while you get adjusted and it got its own magic functions like when when the phone rings and you go close to it, it detects your presence and lowers the vol level.5) Performance: Most powerful processor in the world.6) Battery:- With light usage will easily go for 2 days and with heavy 1 day. Remember to follow a charging pattern and it will give a solid battery exp.7) Speakers: Very loud with a small thumpCons:1) To keep photos and stuff you need to buy storage. 5 GB by default but that's nothing. Download google photos as an alternate sol. if you don't wanna buy storage.2) File management system sucks, android is much better.3) It has dolby atmos but for that you need a subscription to Apple music.4) Does not have a telephoto cam, which I think is a must at this price point.5) Somehow I am not getting 4g+ on my airtel, don't know why but in my android phone always used to get that.6) No USB C7) Siri is dumb AF8) Apple maps are not good, so download Google maps.9) Google keypad is much better than apple's.10) Notification panel and those small things like typing in the notification panel and other things that you can do in android is much much better than apple.11) As of now no haptic feedback while typing maybe coming on IOS 16Note:- Apple ecosystem still exploring that part but whenever you click any pic it automatically gets updated and I can see it in my Macbook also.Overall I would say if you are planning to buy a phone for responsiveness and does the everyday stuff without any hanging problems and stuff then buy it, and also if you are planning to keep it for a long time, then I think its a good investment for the future. Its got Great resale value.Hope this helps in making your decision easier.Update after 2 weeks of usage:All the above points remains the same, but I did check out the ecosystem and the experience has been amazing.1) I can receive and make phone calls (cellular calls) from my macbook, and the call quality is also good.So basically you can keep your phone in some other section of the house and you are working with your macbook somewhere else and if some call comes you can receive that on your macbook. PS:- your phone and macbook should be connected to a similar network, i.e wi-fi.2) Airplay- Just from the lock screen itself i can play any video and also listen to music from my phone. So basically you can watch youtube amazon prime videos(app not in the macbook but present on phone) and other stuff and also listen to music, and the switch of devices is also seamless. So someone in my house can use my macbook to watch movies on amazon prime(playing from my phone) and I can browse linkedin or FB from my iphone."
B09G9BL5CP,India,12-07-2024,TRUE,4,"I loved it, if I forgot the price 😄","I used this phone is very smooth, fast, camera quality is natural photos, performance is great i play call of duty very nice 🙂👍"
B09G9BL5CP,India,31-08-2024,TRUE,5,Best iPhone,Affordable priced iPhone. Great build quality and fabulous user experience
B09G9BL5CP,India,14-08-2024,TRUE,5,Excellent,I have been using this phone since 1 year its good after all
B09G9BL5CP,India,07-08-2024,TRUE,5,Excellent,No words…. Excellent phone as usual from Amazon
B09G9BL5CP,India,23-07-2024,TRUE,5,very good,nice product
B09G9BL5CP,India,08-07-2024,TRUE,5,Really nice,Father gift
B09G9BL5CP,India,11-05-2024,TRUE,5,As expected...,This thing is a beast...Battery drain hi nahi hoti.# Nazar na lagey
B09G9BL5CP,India,15-05-2024,TRUE,5,Nice!!!!,Product is great
B09G9BL5CP,India,30-12-2023,TRUE,5,Using after 3 months honest review,"This is my first iPhone and it always feels good to hold this masterpiece. This looks premium not just because of its branding, it has everything which makes it feel premium. However, despite all the looks and finish, the transition from Android to Apple is not very smooth and you may constantly lack certain features that can make life easy. I was using vivo y19 Lite before this and still have that phone with me. Putting out the feature that is being missed by me-1. Forwarding Anything in Whatsapp: Forwarding anything in Whatsapp from IPhone takes bit more step as compared to what is being offered in Android. This makes the entire process slow for an Android User2. App Switcher: Apple could have easily made App Switcher easy with just light Swipe up, instead they made it with long pressed Swipe up. Why man, why.. You don't have any features for Swipe up, just make it easy to launch.3. Andorid Dialer is Always Missed: Every android has a basic feature, where you can search the contact directly from Phone Dialer, here Dialer is used for Dialing Number only and it will not suggest you similar contact from contacts or last Dial. This is really bad.. If you have to Dial a number directly, use Dialer.. If you have to dial someone from Recent Call log, shift to that and if you to dial someone from contact, shift to that. Man, all this can be done under one button, under dialer. Android user will miss this very badly.4. Sending Multiple Files in Whatsapp: If you wants to add more than 1 file directly from whatsapp, you have to do it twice. In Android, one can simple start selecting from whatspp itself and can select as many files as they wants and can send in a single click. Here for sending multiple files, you have to go to gallery or folder and select all files first and share it through whatsapp.5. No Swipe based shifting from Chats to Status and to calls: In Android Whatsapp, you can switch between Calls, Chats and Status by just swiping, here you have to press button of each.6. Contact Viewing: Contact list sorting method is still out of my mind. Man, make it easy. For example, if one of your contacts First Name or Middle Name or Last Name, any one of thing start with Alphabet ""A"", than it will be shown on top of the list. Apple, pls adopt any one method or at least allow us to customise it.7. Many Apps in Android are much more refined than its version on Apple.8. This is for those who had use Samsung Pay: Samsung Pay was one of the best app for making UPI or Card Payment, just swipe up from home screen of Samsung Phones (Only S Series) and the app is open for payment, I miss that here very badly.9. Lack of Dual Messenger Facility: You can't use two different WhatsApp numbers here in the same phone, as supported in all android right now.These are the issues that I face right now. Apart from this, the phone is good, the sound is loud and clear, it Feels Premium in Hand, the Touch is very good and Face ID works like a charm. Gesture control customisation is really good and you can customise a lot of things."
B09G9BL5CP,India,24-07-2024,TRUE,5,Redefining Excellence: A Review of the iPhone 13 128GB,"The iPhone 13 128GB has surpassed my expectations in every aspect, setting a new standard for smartphone excellence. From its sleek design to its powerful performance and innovative features, this device has truly redefined what it means to own a premium smartphone.Design and Build Quality:The iPhone 13’s design is a masterpiece of craftsmanship, featuring a sleek aluminum frame and a stunning ceramic shield front cover. The device feels incredibly premium in hand, with its compact form factor and exquisite attention to detail. The IP68 water and dust resistance provide added durability and peace of mind, making it perfect for everyday use.Display:The Super Retina XDR display of the iPhone 13 is nothing short of breathtaking. The 6.1-inch OLED screen delivers vibrant colors, deep blacks, and excellent brightness levels, ensuring an immersive viewing experience for everything from streaming videos to browsing the web. The True Tone technology adapts the display to ambient lighting conditions, providing a comfortable viewing experience at all times."
B09G9BL5CP,India,25-06-2024,TRUE,5,⭐⭐⭐⭐⭐ Great Phone - Super Happy with My iPhone 13!,"I've been using the Apple iPhone 13 (Blue) for six months now, and it's been fantastic. Here's my take:Design:The blue color looks really cool and the phone feels premium. It's sleek and comfortable to hold.Screen:The display is sharp and bright. Watching videos and scrolling through photos looks amazing.Speed:This phone is super fast. I've had no issues with lag, even when playing games or multitasking.Camera:The cameras are awesome. Photos come out clear and vibrant, and it works great in low light too. Video recording is top-notch. Battery:The battery life is solid. I get through a full day easily, even with heavy use. Fast charging is a nice plus.Software:iOS is smooth and easy to use. I love how well it works with my other Apple devices.Overall, the iPhone 13 is a great phone and I'm really happy with it. Definitely recommend it!"
B09G9BL5CP,India,04-02-2023,TRUE,4,Android to Apple Transition - Not a very smooth experience,"This is my first iPhone and it always feels good to hold this masterpiece. This looks premium not just because of its branding, it has everything which makes it feel premium. However, despite all the looks and finish, the transition from Android to Apple is not very smooth and you may constantly lack certain features that can make life easy. I was using Samsung S10 Lite before this and still have that phone with me. Putting out the feature that is being missed by me-1. Forwarding Anything in Whatsapp: Forwarding anything in Whatsapp from IPhone takes bit more step as compared to what is being offered in Android. This makes the entire process slow for an Android User2. App Switcher: Apple could have easily made App Switcher easy with just light Swipe up, instead they made it with long pressed Swipe up. Why man, why.. You don't have any features for Swipe up, just make it easy to launch.3. Andorid Dialer is Always Missed: Every android has a basic feature, where you can search the contact directly from Phone Dialer, here Dialer is used for Dialing Number only and it will not suggest you similar contact from contacts or last Dial. This is really bad.. If you have to Dial a number directly, use Dialer.. If you have to dial someone from Recent Call log, shift to that and if you to dial someone from contact, shift to that. Man, all this can be done under one button, under dialer. Android user will miss this very badly.4. Sending Multiple Files in Whatsapp: If you wants to add more than 1 file directly from whatsapp, you have to do it twice. In Android, one can simple start selecting from whatspp itself and can select as many files as they wants and can send in a single click. Here for sending multiple files, you have to go to gallery or folder and select all files first and share it through whatsapp.5. No Swipe based shifting from Chats to Status and to calls: In Android Whatsapp, you can switch between Calls, Chats and Status by just swiping, here you have to press button of each.6. Contact Viewing: Contact list sorting method is still out of my mind. Man, make it easy. For example, if one of your contacts First Name or Middle Name or Last Name, any one of thing start with Alphabet ""A"", than it will be shown on top of the list. Apple, pls adopt any one method or at least allow us to customise it.7. Many Apps in Android are much more refined than its version on Apple.8. This is for those who had use Samsung Pay: Samsung Pay was one of the best app for making UPI or Card Payment, just swipe up from home screen of Samsung Phones (Only S Series) and the app is open for payment, I miss that here very badly.9. Lack of Dual Messenger Facility: You can't use two different WhatsApp numbers here in the same phone, as supported in all android right now.These are the issues that I face right now. Apart from this, the phone is good, the sound is loud and clear, it Feels Premium in Hand, the Touch is very good and Face ID works like a charm. Gesture control customization is really good and you can customize a lot of things."
B09G9BL5CP,India,18-07-2024,TRUE,4,Iphone 13,"After purchasing the iPhone 13, I’m genuinely impressed with its performance and features. Here’s a detailed review based on my experience:### Design and Build QualityThe iPhone 13 feels incredibly premium in hand. The flat edges and matte finish on the back give it a sleek and modern look. The build quality is top-notch, with the Ceramic Shield front adding a layer of durability that gives me confidence in its longevity.### DisplayThe 6.1-inch Super Retina XDR display is absolutely stunning. The colors are vibrant, and the blacks are deep, making everything from photos to videos look fantastic. The brightness levels are impressive, and even in direct sunlight, the screen remains perfectly readable. The slightly smaller notch is a nice touch, offering a bit more screen space.### PerformanceThe A15 Bionic chip is a powerhouse. The iPhone 13 handles everything I throw at it with ease, from multitasking to gaming. Apps open almost instantly, and there's no lag whatsoever. It’s clear that this phone is built for speed and efficiency.### CameraThe camera system on the iPhone 13 is a standout feature. The 12MP wide and ultra-wide lenses capture stunning photos with great detail and color accuracy. Low-light performance is particularly impressive, thanks to the sensor-shift optical image stabilization. The new Photographic Styles and Cinematic mode are fantastic additions, allowing for creative freedom and professional-looking videos.### Battery LifeBattery life has been a pleasant surprise. I easily get through a full day of use on a single charge, even with heavy usage. The efficiency of the A15 Bionic chip and the slightly larger battery make a noticeable difference compared to previous models.### SoftwareiOS 15 is smooth and intuitive. The new features like Focus modes, enhanced FaceTime capabilities, and improved privacy controls make the user experience even better. Everything feels well-integrated and easy to use.### Overall ImpressionThe iPhone 13 has exceeded my expectations. It offers a perfect balance of performance, design, and innovative features. Whether it’s the stunning display, powerful camera system, or impressive battery life, every aspect of this phone feels well-thought-out and polished. I highly recommend it to anyone looking for a premium smartphone experience."
B09G9BL5CP,India,17-08-2024,TRUE,4,Good product,Good product
B09G9BL5CP,India,06-08-2024,TRUE,4,Value for Money,"Stunning Display: The Super Retina XDR display is vibrant and sharp, making everything from photos to videos look fantastic.Performance: Powered by the A15 Bionic chip, the iPhone 13 handles multitasking, gaming, and demanding apps with ease."
B09G9BL5CP,India,13-08-2024,TRUE,4,Delivered on scheduled date,I am satisfied with the product and schedule
B09G9BL5CP,India,16-08-2024,TRUE,4,Nice,M loving it ......
B09G9BL5CP,India,06-09-2024,TRUE,5,☺️☺️,"Well, it’s an iPhone."
B09G9BL5CP,India,27-10-2022,TRUE,1,iPhone 13,Product was defective  with in 24 hrs of getting productphone was found defectiveis amazon is buying defeective product or maple is selling defective product to amazon
B09G9BL5CP,India,31-03-2022,TRUE,1,Showoff product,I bought this phone Bcoz I have lot of money to showoff.
B09G9BL5CP,India,01-07-2022,TRUE,1,Body got minor cut mark in the body,Phone’s body is not so strong
B09G9BL5CP,India,09-08-2024,FALSE,5,Apple iPhone 13 (256GB) - Pink,"The Apple iPhone 13 (256GB) in Pink offers a combination of elegant design, solid performance, and advanced features. Here’s a detailed review:### Design and BuildThe iPhone 13 in Pink sports a sleek and refined design with flat edges, a ceramic shield front cover, and aerospace-grade aluminum edges. The Pink color option is soft and subtle, making it an attractive choice for those who prefer a pastel look. The device feels premium in hand, and its compact size makes it comfortable to use one-handed.### DisplayThe 6.1-inch Super Retina XDR display is vibrant and sharp, providing excellent color accuracy and contrast. Whether you’re streaming videos, browsing photos, or playing games, the display offers a rich visual experience. The smaller notch compared to previous models also allows for slightly more screen real estate.### PerformancePowered by the A15 Bionic chip, the iPhone 13 delivers fast and efficient performance. Whether you’re multitasking, gaming, or using resource-intensive apps, the device handles everything smoothly. The 256GB storage variant provides ample space for apps, media, and files, making it a good option for users who require more storage.### CameraThe dual-camera system features a 12MP wide and a 12MP ultra-wide lens. The cameras perform exceptionally well in various lighting conditions, producing detailed and vibrant photos. The improved low-light performance and Night mode make it possible to capture clear images even in dim settings. The new Photographic Styles feature allows for customization of the tone and color of your photos without compromising on the overall quality.### Battery LifeThe iPhone 13 offers improved battery life compared to its predecessor. With moderate use, the device can easily last a full day on a single charge. The introduction of smart data modes, which switch between 5G and LTE depending on your usage, also helps in conserving battery.### SoftwareRunning on iOS 15, the iPhone 13 brings a range of new features and enhancements, such as Focus mode, redesigned notifications, and improved FaceTime capabilities. The user interface is smooth and intuitive, making it easy to navigate through apps and settings.### Additional Features- **5G Connectivity:** Offers faster download and upload speeds, improving the overall browsing and streaming experience.- **MagSafe Compatibility:** The device supports MagSafe accessories, allowing for easy attachment of chargers, wallets, and other accessories.- **Water and Dust Resistance:** The iPhone 13 is rated IP68, meaning it can withstand being submerged in water up to 6 meters for 30 minutes.### ConclusionThe iPhone 13 (256GB) in Pink is a solid choice for those looking for a stylish and powerful smartphone. It combines top-tier performance with a beautiful display, excellent camera capabilities, and long battery life. While it may not be a massive upgrade for users of the iPhone 12, it still offers enough enhancements to be a worthy investment for those using older models or wanting the latest features."
B09G9BL5CP,India,09-10-2023,FALSE,5,Must Order in Great Indian Festival Sale,This phone is very awesome and very well packed and totally freshed and transparent Delivery must Order if your pocket Allows❣️
B09G9BL5CP,India,12-08-2022,FALSE,5,Terrific purchase!,"Camera is obviously amazing. Apart from taking pictures, battery backup is so amazing and inbulit iMessage have ultimate features. Emojis are way too much cute."
B09G9BL5CP,India,08-03-2022,FALSE,2,Maja nai aaya,Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya
B09G9BL5CP,India,05-07-2022,FALSE,5,Amazing phone and amazing packaging by Amazon,"Outstanding Phone and camera and delivered in one day amazing experience from Amazon , just shifted from android to ios"
B09G9BL5CP,India,21-06-2022,FALSE,5,I want to switch Android to iPhone,Hi I want to switch Android to iPhone. Someone please shopping for me. Thank you. And god always bless you.
B09G9BL5CP,India,25-09-2021,FALSE,5,Iphone 13 product red,Best phone ever . I was using iphone 12 but now I had upgrade to 13 thanks Amazon thank a lot
B09G9BL5CP,India,26-07-2022,TRUE,5,Simply awesome,Awesome performance. camera’s are beast
B09G9BL5CP,India,07-10-2022,TRUE,5,Little heavy but Superb phone,
B09G9BL5CP,India,27-03-2022,TRUE,5,Great phone,Amazing phone with great features. User friendly wont be switching to android again I think
B09G9BL5CP,India,01-02-2022,TRUE,5,My first iphone experience,Really really awesome model to be in hands..The display has a great variation comparable to the android mobiles.
B09G9BL5CP,India,04-06-2022,TRUE,5,Iphone 13,Best phone from the iphone series
B09G9BL5CP,India,08-05-2022,TRUE,4,nice purchase,
B09G9BL5CP,India,26-02-2022,TRUE,5,Phone heated,While playing camera and video recording the phone is getting heated
B09G9BL5CP,India,09-07-2022,TRUE,5,Nothing,Touch
B09G9BL5CP,India,12-02-2022,TRUE,5,BEST PHONE,THIS IS THE BEST SMART PHONE I HAVE USED
B09G9BL5CP,India,09-03-2022,TRUE,5,Wow,First phone amazing
B09G9BL5CP,India,31-08-2022,TRUE,5,Life is better with it,"Hangs a little, ui can be cleaner. Camera is bonkers. Good durability, phone was dropped with a normal case multiple times and nothing happened"
B09G9BL5CP,India,13-04-2022,TRUE,5,New to Apple family,It is a great and happy feel to be a part of apple now from android. A very excellent phone. Superb picture quality nice battery life but no finger sensor. Amazing mobile so far.
B09G9BL5CP,India,12-02-2022,TRUE,5,Is very smooth and fast.,"I thought upgrading from 11 to 13 would be a hassle. I could transfer all my data from 11 to 13 very easily, Never even had to connect to a pc  or download an app."
B09G9BL5CP,India,12-07-2022,TRUE,5,Smooth as butter,I have always been an android user. But boy I was impressed with iPhone 13. The smoothness the phone offers is unmatchable !
B09G9BL5CP,India,18-02-2023,TRUE,5,Ocm,Superb
B09G9BL5CP,India,03-08-2023,TRUE,2,Poor Wifi,"Wifi issue after 6-7 months, wifi remains connected but can't open any websites, after switching to mobile network, things works well"
B09G9BL5CP,India,17-08-2022,TRUE,5,Excellent expensive phone/camera,Present batterylife is excellent. From morning 9 to evening average use consumes only 30% battery.
B09G9BL5CP,India,13-11-2022,TRUE,5,Excellent product,Highly responsive processor. Good Camera. Crisp display.
B09G9BL5CP,India,30-12-2022,TRUE,5,I am happy,Fantastic
B09G9BL5CP,India,29-10-2022,TRUE,5,Excellent,Excellent product
B09G9BL5CP,India,28-06-2022,TRUE,5,Super phone,Battery is fabulous camera is great
B09G9BL5CP,India,14-09-2022,TRUE,5,Super Good,Super
B09G9BL5CP,India,31-08-2022,TRUE,5,iphone 13,
B09G9BL5CP,India,02-08-2022,TRUE,5,Complete phone 👌👌,Super
B09G9BL5CP,India,21-10-2022,TRUE,2,"Great product, poor customer service","The phone is great, the problem i faced is incorrect serial number in the invoice. Have been contacting customer service for more than a month, still not sorted! Would recommend everyone to check the serial number in the invoice with the actual product"
B09G9BL5CP,India,01-06-2022,TRUE,5,Worth every penny,Just awesome
B09G9BL5CP,India,12-11-2021,TRUE,3,Touch is not up to the mark and software is too cumbersome and has snob value,Battery drains fast and it should not be priced more than Rs 60000
B09G9BL5CP,India,19-04-2022,TRUE,5,Excellent one,Superb mobile
B09G9BL5CP,India,16-04-2022,TRUE,5,Aag lga de aasa phon h,Mast h
B09G9BL5CP,India,14-02-2022,TRUE,1,Recieved damage product,"Have Dent on the edge after checking trying to replace the product but we unable i have try many ways to replace  so please don,t buy fom online plateform this expensive phones ."
B09G9BL5CP,India,31-10-2023,TRUE,5,Good,Perfect for iphone lovers.
B09G9BL5CP,India,06-02-2023,TRUE,4,Class in Hand,"Build Quality is Far better than other competitors in market, one the best Smartphones under 60k. As I switched from Mi11x so I miss 120htz refresh rate in this Phone, but apart from that everything works perfectly especially Camera."
B09G9BL5CP,India,20-03-2023,TRUE,4,Nice phone,Very nice attractive phone serv8ce
B09G9BL5CP,India,08-06-2022,TRUE,5,Best purchase,Go for itI am using this phone for more than 6 months now and its working with charm since I bought it.Its still feels just like new for handling same as I used on day 1Really IOS is so polished that you wont be observing any lag or hang state on phone
B09G9BL5CP,India,20-02-2022,TRUE,4,No pain on operating,Each thing is good but as visible midnight Black that is totally different which I find so could be better if it's totally black or z black.
B09G9BL5CP,India,27-08-2022,TRUE,5,"Why iPhone, go for an Android.","Just to be different, iPhone is there, useless OS, very few features, looks like a matchbox or a cigarette case. Use it if you want miss out on many great features of Android."
B09G9BL5CP,India,22-05-2023,TRUE,5,Amazing product,User friendly
B09G9BL5CP,India,09-08-2022,TRUE,5,perfect device,Perfect business phone with excellent camera quality ..if yo love to do the photography its right choice
B09G9BL5CP,India,14-07-2022,TRUE,5,Review from the iPhone itself,FANTASTIC is the word to describe the experience. Coming from 10 years as android user including Pixel 4.
B09G9BL5CP,India,14-02-2024,TRUE,1,Achha anubhav nahi raha,Colour same delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha
B09G9BL5CP,India,21-06-2024,TRUE,5,Awesome everything.  Apple >>>>> Android,Loved it
B09G9BL5CP,India,02-03-2024,TRUE,4,iPhone 13 (BLUE),"iPhone 13 is like wow , I have updated from my iPhone SE 2020 to 13 and then I’m feeling like wonderful.the phone camera is 4.5 out of 5 .Multitasking is very easy and thanks to Amazon for secure packaging."
B09G9BL5CP,India,09-05-2024,TRUE,5,Absolute brilliance!,"You don't need to explain how good apple products are. My earlier iPhone was SE 2020, which worked very well. I exchanged my iPhone SE 2020 with this iPhone 13 and the phone is a wonder. Everything is flawless, speed, performance, face-ID speed.. Just perfect!!"
B09G9BL5CP,India,08-05-2024,TRUE,5,Received refurbished item,I’ve received refurbished item in summer sale.Apart from above comment - iPhone 13 is awesome phone .. Value for money at this price.
B09G9BL5CP,India,02-06-2024,TRUE,5,Original,"Absolutely original, received brand new i phone 13, go for it."
B09G9BL5CP,India,17-01-2024,TRUE,4,An all-rounder,"This phone won’t disappoint you in any aspect,whether it’s the battery life,performance or the cameras but what you might miss is a 120hz screen or perhaps a telephoto lens but if those things do not concern you then there’s actually no reason for you to not buy this, it’s the best phone if you can get it for under 50k,period."
B09G9BL5CP,India,04-06-2024,TRUE,5,Okay product,Exchange of the product was not working
B09G9BL5CP,India,11-06-2024,TRUE,5,Best buy,Loved it and price is best in sale.
B09G9BL5CP,India,06-06-2024,TRUE,5,Good,Nothing
B09G9BL5CP,India,30-05-2024,TRUE,5,Very good and nice product,Nice phone and nice performance all over is good in phone 📱 comparison to14 better than the 13
B09G9BL5CP,India,26-01-2024,TRUE,5,Awesome,Product is good only thing is Amazon delivery is poor
B09G9BL5CP,India,17-05-2022,TRUE,5,Amazing phone,"It is an amazing phone, the entire experience is buttery smooth although the battery is a slightly let down but cannot complain much as it has come a long way since the older iphones, it manages to give a day’s battery life with 6-7 hours screen time which is decent (depending upon how you wanna use your phone, i use mine primarily for work, emailing, googling, watching videos and all). The camera is actually great especially the video quality is wow, this is my switch from android to ios for the first time, although there are a few restrictions in terms of customisation and all but otherwise the phone is great, total value for money (got it for 62k)"
B09G9BL5CP,India,04-09-2022,TRUE,5,"IPhone 13, a benchmark for other phones out on the market !!","I have been using IPhone 7 for nearly 4 years and finally decided to switch to IPhone 13. Now it’s been like nearly six months I been using this phone and I couldn’t really find a real drawback what do ever.Camera is the best. I am not exaggerating, it is better than the entry level DSLR’s. Performance, battery life, sound, display - I am so impressed.The only drawback I could see is phone is slightly heating up while playing games or charging.But it’s still worth a buy."
B09G9BL5CP,India,20-02-2022,TRUE,3,Not a great phone!,"I switched from Oneplus 5t to iPhone 13. The reasons I switched was 1. Battery life of Oneplus 5t deteriorated rapidly and OnePlus hardly cared to explain this. I also suspected that OnePlus deliberately created a bug that led to sudden drop in battery life. 2. Wanted to get an Android phone but could not find even one decent phone that did not have heating issues. 3. Oneplus device also suffered from Screenburn.Having switched the battery life is sorted and the phone does not have any heating issues but iPhones lack basic features such as1. Display of date and time on status bar2. The rounded edges of the phone create a problem as some apps with options at the bottom of the screen are not properly displayed.3. Amazon App does not allow purchase if Kindle books on iOS devices.4. Typing is a problem as the screen is smaller compared to a OnePlus device.Overall, I am neither too happy nor too sad with the purchase though I must confess that price of the phone seems exorbitant vis a vis the value delivered."
B09G9BL5CP,India,18-01-2024,TRUE,5,Top Quality product,Worthy of Money
B09G9BL5CP,India,24-04-2023,TRUE,4,Quality matter,After using almot 6 month this phone is running smooth as new one there is some network issues with this phone but although overall you can buy it-MG
B09G9BL5CP,India,10-01-2024,TRUE,5,It's really too gud,Such a great app
B09G9BL5CP,India,15-01-2024,TRUE,5,Good phone according to budget............,Good phone according to budget................
B09G9BL5CP,India,17-10-2023,TRUE,5,Very Good and the best Premium Phone in the segment and better than any other android phone,It is better than any other premium phone which is cost more than this like s22I would recommend for who wantPerformance 10/10Camera 9/10Video 10/10Display 10/10Sound 10/10
B09G9BL5CP,India,23-03-2022,TRUE,5,"For me, it’s best","As a first time iPhone user, I was very confused to buy this iPhone 13 or 12 though price difference is manageable…so after all reviews and conclusion I went for iPhone 13 and now after one month usage I can say I have made very right choice. Works very well for me. Be it camera, battery , display. Everything is just perfect…after all it’s an iPhone. And I am moderate user.. so I don’t play heavy games on this device..hence with normal usage it gives me approx 1.5 days battery back up. Hope it helps to choose the right phone for you :-)"
B09G9BL5CP,India,09-05-2024,TRUE,4,Superb,good
B09G9BL5CP,India,10-06-2024,TRUE,5,Bharat Sharma,Best product and camera is just awesomeBought it in sale at best price with no cost emi offerCharging is working best to its use
B09G9BL5CP,India,15-05-2024,TRUE,4,Great buy,Awesome
